name,street_address,city,state,postal_code,latitude,longitude,phone,website,rating_value,review_count,services,google_place_id,description,source_url,canonical_url
"OM Massage & Wellness, LLC",869 Main St Ste 1000,Westbrook,Maine,04092,43.6770738,-70.3671106,(207) 200-4969,http://www.ommassagestudio.com/,5,4,"Massage, Infrared Sauna",ChIJkZn06EubskwReXAkZ-e7QR0,"Massage available in Westbrook, Maine. Private Session available.",https://plungesaunafinder.com/maine/westbrook/om-massage-wellness-llc,https://plungesaunafinder.com/maine/westbrook/om-massage-wellness-llc
Salt Spa Wellness,585 Roosevelt Trail,Windham,Maine,04062,43.8179331,-70.4317339,(207) 910-5100,https://www.saltspawellness.com/,5,20,"Halotherapy, Infrared Sauna, Red Light Therapy",ChIJ36rwOJSNskwRskHJuL2f0gI,"Halotherapy available in Windham, Maine. Day Pass available.",https://plungesaunafinder.com/maine/windham/salt-spa-wellness,https://plungesaunafinder.com/maine/windham/salt-spa-wellness
Radical WellSpa,3326 Aspen Grove Dr STE 110,Franklin,Tennessee,37067,35.943376,-86.8263507,(615) 861-9773,https://radicalwellspa.com/,4.7,15,"Infrared Sauna, Cold Plunge, PEMF Therapy, Massage, Float",ChIJffjxFPB_ZIgR5zk9Fw3Bi6U,"Infrared Sauna available in Franklin, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/franklin/radical-wellspa,https://plungesaunafinder.com/tennessee/franklin/radical-wellspa
Ritual Wellness,206 S Margin St,Franklin,Tennessee,37064,35.922804,-86.8657717,(615) 628-8948,http://ritualwellnessfranklin.com/,4.7,13,"Infrared Sauna, Cold Plunge, Massage",ChIJp4o25AZ_ZIgR9VxQ2wEBwYw,"Infrared Sauna available in Franklin, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/franklin/ritual-wellness,https://plungesaunafinder.com/tennessee/franklin/ritual-wellness
Aruba Sun and Spa,3456 Emmorton Rd,Abingdon,Maryland,21009,39.466976,-76.3132264,(410) 569-3899,http://www.arubasunandspa.com/,4.7,224,"Infrared Sauna, Red Light Therapy, Massage",ChIJvV_5E6bnx4kRWg4a7FVYHDs,"Infrared Sauna available in Abingdon, Maryland. Membership available.",https://plungesaunafinder.com/maryland/abingdon/aruba-sun-and-spa,https://plungesaunafinder.com/maryland/abingdon/aruba-sun-and-spa
sēk Sauna Studio,1201 Liberty Pike #121,Franklin,Tennessee,37067,35.9225897,-86.8158689,(615) 614-3461,https://www.seksauna.com/,5,270,"Infrared Sauna, Cold Plunge, Red Light Therapy, Lymphatic Drainage",ChIJe-_6RnZ5ZIgRi1fhsf70zGM,"Infrared Sauna available in Franklin, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/franklin/s-k-sauna-studio,https://plungesaunafinder.com/tennessee/franklin/s-k-sauna-studio
Palm Beach Tan,2556 Solomons Island Rd Suite B-4A,Annapolis,Maryland,21401,38.9734786,-76.5439083,(410) 266-5196,https://palmbeachtan.com/locations/MD/Annapolis-Solomons-Island-Road/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=WAS041,4,73,"Infrared Sauna, Red Light Therapy, Halotherapy",ChIJgZNYuNr2t4kRbk3egticgmg,"Infrared Sauna available in Annapolis, Maryland. Day Pass available.",https://plungesaunafinder.com/maryland/annapolis/palm-beach-tan-2556,https://plungesaunafinder.com/maryland/annapolis/palm-beach-tan-2556
The Infrared Room,114 SE Pkwy Ct #110,Franklin,Tennessee,37064,35.8944655,-86.865468,(615) 791-0010,http://www.theinfraredroom.com/,4.9,43,"Infrared Sauna, Massage",ChIJw6mwCGp_ZIgRWB1JhMGyX8Q,"Infrared Sauna available in Franklin, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/franklin/the-infrared-room,https://plungesaunafinder.com/tennessee/franklin/the-infrared-room
Annapolis Athletic Club,1031 Bay Ridge Ave,Annapolis,Maryland,21403,38.964075,-76.4889585,(410) 990-1095,http://www.clubaac.com/,4.7,167,"Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJw1BxX2j2t4kRuUmMLY8KdYM,"Traditional Sauna available in Annapolis, Maryland. Membership available.",https://plungesaunafinder.com/maryland/annapolis/annapolis-athletic-club,https://plungesaunafinder.com/maryland/annapolis/annapolis-athletic-club
Warm Timber Wine Cellars & Saunas,230 Franklin Rd Building 2B,Franklin,Tennessee,37064,35.9334562,-86.8608204,(615) 428-6958,https://www.warmtimber.com/,,,"Traditional Sauna, Infrared Sauna, Cold Plunge",,"Traditional Sauna available in Franklin, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/franklin/warm-timber-wine-cellars-saunas,https://plungesaunafinder.com/tennessee/franklin/warm-timber-wine-cellars-saunas
The Sweat Shack- Franklin,1109 Davenport Blvd B#200,Franklin,Tennessee,37069,35.971532,-86.835728,(615) 716-2141,http://thesweatshack.com/,5,28,"Traditional Sauna, Infrared Sauna, Cold Plunge",ChIJaffQA9d9ZIgRKo-k_57sM2U,"Traditional Sauna available in Franklin, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/franklin/the-sweat-shack-franklin,https://plungesaunafinder.com/tennessee/franklin/the-sweat-shack-franklin
SHED Annapolis Wellness Reimagine,2003 Commerce Park Dr Suite E&F,Annapolis,Maryland,21401,38.9970069,-76.5446056,(443) 775-7433,http://www.shed65.com/,5,19,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy, Traditional Sauna",ChIJJfDQeZD3t4kRuWVHPSAa12I,"Traditional Sauna available in Annapolis, Maryland. Membership available.",https://plungesaunafinder.com/maryland/annapolis/shed-annapolis-wellness-reimagine,https://plungesaunafinder.com/maryland/annapolis/shed-annapolis-wellness-reimagine
Zivel - Franklin Cool Springs,790 Jordan Rd #107,Franklin,Tennessee,37067,35.9415751,-86.8221826,(615) 997-4159,http://coolsprings.zivel.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=38588b37-086c-420c-bf6c-96a51c2d9669,5,17,"Cryotherapy, Red Light Therapy, Infrared Sauna, Float",ChIJ2wrmYux_ZIgRBiaOZ9F4OJU,"Cryotherapy available in Franklin, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/franklin/zivel-franklin-cool-springs,https://plungesaunafinder.com/tennessee/franklin/zivel-franklin-cool-springs
The Hideaway Nashville,199 Terrapin Private Run,Gallatin,Tennessee,37066,36.4324323,-86.4110505,(615) 913-4500,https://thehideawaynashville.com/,5,6,"Infrared Sauna, Massage, Traditional Sauna",ChIJNV_R8MwvZIgR4L6-wcZBe-o,"Traditional Sauna available in Gallatin, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/gallatin/the-hideaway-nashville,https://plungesaunafinder.com/tennessee/gallatin/the-hideaway-nashville
Coppermine Health & Fitness - Harbor East,655 President St,Baltimore,Maryland,21202,39.2837289,-76.6014266,(410) 625-5000,https://www.gocoppermine.com/health-fitness/harbor-east,4,206,"Infrared Sauna, Traditional Sauna",ChIJKTXFMXwDyIkRbH-1_OoN5ZA,"Traditional Sauna available in Baltimore, Maryland. Membership available.",https://plungesaunafinder.com/maryland/baltimore/coppermine-health-fitness-harbor-east,https://plungesaunafinder.com/maryland/baltimore/coppermine-health-fitness-harbor-east
Harry &amp; Jeanette Weinberg Family Center Y at Stadium Place,900 E 33rd St,Baltimore,Maryland,21218,,,+1 410-889-9622,https://www.ymca.org/locations/harry-jeanette-weinberg-family-center-y-stadium-place,,,Traditional Sauna,,,https://plungesaunafinder.com/maryland/baltimore/harry-amp-jeanette-weinberg-family-center-y-at-stadium-place,https://plungesaunafinder.com/maryland/baltimore/harry-amp-jeanette-weinberg-family-center-y-at-stadium-place
Palm Beach Tan,7730 Poplar Ave #1,Germantown,Tennessee,38138,35.0916851,-89.8050075,(901) 507-3862,https://palmbeachtan.com/locations/TN/Germantown-Poplar-Avenue/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=MEM002,3.8,48,"Infrared Sauna, Red Light Therapy",ChIJr1a4ra-bf4gRhZTqJ3zReb0,"Infrared Sauna available in Germantown, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/germantown/palm-beach-tan-7730,https://plungesaunafinder.com/tennessee/germantown/palm-beach-tan-7730
Renew Wellness Spa,3040 Forest Hill Irene Rd #109,Germantown,Tennessee,38138,35.0657682,-89.7581577,(901) 435-6150,http://www.renewspamemphis.com/,4.8,65,"Infrared Sauna, Massage, Lymphatic Drainage, Red Light Therapy, Hot Tub, Traditional Sauna",ChIJg17QK5SZf4gRPEozS35aLuE,"Infrared Sauna, Massage, Lymphatic Drainage, and more available in Germantown, Tennessee.",https://plungesaunafinder.com/tennessee/germantown/renew-wellness-spa,https://plungesaunafinder.com/tennessee/germantown/renew-wellness-spa
Merritt Clubs Fort Avenue/Federal Hill,921 E Fort Ave,Baltimore,Maryland,21230,39.2703256,-76.6012287,(410) 576-2004,http://merrittclubs.com/locations/fort-avenue/,4.3,124,"Infrared Sauna, Massage, Traditional Sauna",ChIJ6cMf-XMDyIkRCYRYuE9qlBY,"Traditional Sauna available in Baltimore, Maryland. Membership available.",https://plungesaunafinder.com/maryland/baltimore/merritt-clubs-fort-avenue-federal-hill,https://plungesaunafinder.com/maryland/baltimore/merritt-clubs-fort-avenue-federal-hill
"HOTWORX - Germantown, TN",9155 Poplar Ave Suite 25A,Germantown,Tennessee,38138,35.0659808,-89.7574254,(901) 614-4114,https://www.hotworx.net/studio/germantown,4.9,46,"Infrared Sauna, Massage",ChIJM9BFdJaZf4gRBL0cOQIgd5A,"Infrared Sauna available in Germantown, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/germantown/hotworx-germantown-tn,https://plungesaunafinder.com/tennessee/germantown/hotworx-germantown-tn
"HOTWORX - Goodlettsville, TN",401 Long Hollow Pike,Goodlettsville,Tennessee,37072,36.3281746,-86.6985635,(615) 747-1100,https://www.hotworx.net/studio/goodlettsville,4.9,27,"Infrared Sauna, Massage",ChIJDXTbYkVFZIgR0UgCZTy-x3A,"Infrared Sauna available in Goodlettsville, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/goodlettsville/hotworx-goodlettsville-tn,https://plungesaunafinder.com/tennessee/goodlettsville/hotworx-goodlettsville-tn
Restore Hyper Wellness,3831 Boston St,Baltimore,Maryland,21224,39.276322,-76.564153,(443) 869-5422,https://www.restore.com/locations/md-baltimore-canton-md011?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4NzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,145,"Cryotherapy, Infrared Sauna, Red Light Therapy",ChIJ2flos0kDyIkRztE-qyPk_Fw,"Cryotherapy available in Baltimore, Maryland. Membership available.",https://plungesaunafinder.com/maryland/baltimore/restore-hyper-wellness-canton-industrial-area,https://plungesaunafinder.com/maryland/baltimore/restore-hyper-wellness-canton-industrial-area
Salt MedSpa,393 E Main St Suite 14,Hendersonville,Tennessee,37075,36.3123949,-86.5888591,(615) 824-7258,http://saltmedspa.com/hendersonville,4.7,154,"Halotherapy, Massage, Infrared Sauna",ChIJCZaQkVpHZIgRo-Oey0fflLk,"Halotherapy available in Hendersonville, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/hendersonville/salt-medspa,https://plungesaunafinder.com/tennessee/hendersonville/salt-medspa
The Spa at Four Seasons Hotel Baltimore,200 International Drive,Baltimore,Maryland,21202,39.2828129,-76.6025017,(410) 223-1440,https://www.fourseasons.com/baltimore/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-blt-spa-mid-seo-na&utm_content=na-na&utm_term=na,4.3,117,Infrared Sauna,ChIJ0QA0xgEDyIkRojHoYwV5DNs,Traditional Sauna and Steam Room in Baltimore. Hotel Guests available. ,https://plungesaunafinder.com/maryland/baltimore/the-spa-at-four-seasons-hotel-baltimore,https://plungesaunafinder.com/maryland/baltimore/the-spa-at-four-seasons-hotel-baltimore
Legacy Fitness Center,3924 Lebanon Pike,Hermitage,Tennessee,37076,36.1946452,-86.6232279,(615) 953-3177,https://legacyfitnesscenters.com/,4.7,129,"Cold Plunge, Hot Tub, Infrared Sauna, Steam Room, Traditional Sauna",ChIJ0YAltZtrZIgRYKk1qiBRY18,"Traditional Sauna available in Hermitage, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/hermitage/legacy-fitness-center,https://plungesaunafinder.com/tennessee/hermitage/legacy-fitness-center
Niecy's Wellness and Medical Spa,128 Princeton Rd #3,Johnson City,Tennessee,37601,36.3452768,-82.3746285,(423) 410-0772,http://niecyswellnessandmedicalspa.com/,5,97,"Infrared Sauna, Halotherapy, Massage",ChIJeQHUX1Z9WogRH2IFLF8Cy88,"Infrared Sauna available in Johnson City, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/johnson-city/niecy-s-wellness-and-medical-spa,https://plungesaunafinder.com/tennessee/johnson-city/niecy-s-wellness-and-medical-spa
Salt Works Spa,201 Gateway Dr Suite J&K,Bel Air,Maryland,21014,39.5276472,-76.3629317,(443) 819-3398,http://www.saltworksspa.com/,4.9,213,"Infrared Sauna, Red Light Therapy, Massage, Salt Room, Float",ChIJA3pQSeHdx4kRj9Fv61f52e8,"Infrared Sauna available in Bel Air, Maryland. Day Pass available.",https://plungesaunafinder.com/maryland/bel-air/salt-works-spa,https://plungesaunafinder.com/maryland/bel-air/salt-works-spa
Renovus Medical Spa,3980 Bristol Hwy,Johnson City,Tennessee,37601,36.3840747,-82.362718,(423) 631-0470,http://www.renovusbeauty.com/,4.4,38,Infrared Sauna,ChIJBefvzH6JWogRUHK0CII3kFs,"Infrared Sauna available in Johnson City, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/johnson-city/renovus-medical-spa,https://plungesaunafinder.com/tennessee/johnson-city/renovus-medical-spa
Onelife Fitness - Bethesda,4400 Montgomery Ave,Bethesda,Maryland,20814,38.9838506,-77.0896069,(301) 656-9570,https://www.onelifefitness.com/gyms/bethesda,4,256,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",ChIJ0xv532_Jt4kRdvLbel_cDSA,"Traditional Sauna available in Bethesda, Maryland. Day Pass available.",https://plungesaunafinder.com/maryland/bethesda/onelife-fitness-bethesda,https://plungesaunafinder.com/maryland/bethesda/onelife-fitness-bethesda
Hope Floats,7625 Wisconsin Ave First Floor,Bethesda,Maryland,20814,38.9865722,-77.094263,(202) 236-2099,https://www.hopefloatsusa.com/,4.8,150,"Float, Infrared Sauna, Cold Plunge, Massage, Lymphatic Drainage",ChIJHYmrFkrKt4kRj3wiracjI2Y,"Float available in Bethesda, Maryland. Day Pass available.",https://plungesaunafinder.com/maryland/bethesda/hope-floats,https://plungesaunafinder.com/maryland/bethesda/hope-floats
Soleus Massage,2106 W Mountcastle Dr #3,Johnson City,Tennessee,37604,36.3407208,-82.3774369,(423) 232-7653,http://www.soleusmassage.com/,4.5,141,"Float, Halotherapy, Infrared Sauna, Massage, Traditional Sauna",ChIJDXp46Dl9WogRD381_eg_S-8,"Traditional Sauna available in Johnson City, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/johnson-city/soleus-massage,https://plungesaunafinder.com/tennessee/johnson-city/soleus-massage
YMCA Bethesda-Chevy Chase,9401 Old Georgetown Rd,Bethesda,Maryland,20814-1799,,,+1 301-530-3725,https://www.ymca.org/locations/ymca-bethesda-chevy-chase,,,Traditional Sauna,,,https://plungesaunafinder.com/maryland/bethesda/ymca-bethesda-chevy-chase,https://plungesaunafinder.com/maryland/bethesda/ymca-bethesda-chevy-chase
Blissestheticsspa,6567 Baltimore National Pike,Catonsville,Maryland,21228,39.286354,-76.7656178,(240) 602-0169,https://blissestheticsspa.com/?utm_campaign=gmb,5,60,"Infrared Sauna, Massage, Traditional Sauna",ChIJBVlO57ofyIkRdMGfoS8368Q,"Massage available in Catonsville, Maryland. Private Session available.",https://plungesaunafinder.com/maryland/catonsville/blissestheticsspa,https://plungesaunafinder.com/maryland/catonsville/blissestheticsspa
Bask Recovery Lounge,222 S Peters Rd #3,Knoxville,Tennessee,37923,35.9108344,-84.0800763,(865) 307-0193,http://baskinfraredsauna.com/,5,8,"Infrared Sauna, Halotherapy",ChIJk0zlVA0lXIgRI8FRyxruyeg,"Infrared Sauna available in Knoxville, Tennessee. ",https://plungesaunafinder.com/tennessee/knoxville/bask-recovery-lounge,
Gold's Gym,8445 Kingston Pike,Knoxville,Tennessee,37919,35.9234869,-84.0623995,(865) 693-2550,https://www.goldsgym.com/locations/tn/west-knoxville/?utm_source=GMB&utm_medium=listings&utm_campaign=GGTN,3.8,646,"Hot Tub, Infrared Sauna, Traditional Sauna",ChIJocqxvCElXIgRPXJv3snyT_o,"Traditional Sauna available in Knoxville, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/knoxville/gold-s-gym-8445,https://plungesaunafinder.com/tennessee/knoxville/gold-s-gym-8445
Salt Spa,1409 W Market St #106,Johnson City,Tennessee,37604,36.3123181,-82.3814046,(423) 818-4256,https://ruths-retreat.com/salt-spa-i-johnson-city,5,64,"Infrared Sauna, Massage, Red Light Therapy, Halotherapy",ChIJa0h7HEh9WogRYekZeSMUylU,"Infrared Sauna available in Johnson City, Tennessee. Day Pass available.",https://plungesaunafinder.com/tennessee/johnson-city/salt-spa,https://plungesaunafinder.com/tennessee/johnson-city/salt-spa
grow Wellness,7015 Kingston Pike,Knoxville,Tennessee,37919,35.9321943,-84.0239908,,http://liveivknox.com/,5,8,"Infrared Sauna, Traditional Sauna",ChIJkdEiG50lXIgRft2qXkN3nQg,"Traditional Sauna available in Knoxville, Tennessee. Private Session available.",https://plungesaunafinder.com/tennessee/knoxville/grow-wellness,https://plungesaunafinder.com/tennessee/knoxville/grow-wellness
Posh Cycling and Fitness,9925 Rhode Island Ave,College Park,Maryland,20740,39.0169208,-76.9198424,(740) 785-7674,http://www.posh.fit/,5,27,"Infrared Sauna, Massage",ChIJW8b705nFt4kR4crKsAooEoE,"Traditional Sauna available in College Park, Maryland. Day Pass available.",https://plungesaunafinder.com/maryland/college-park/posh-cycling-and-fitness,https://plungesaunafinder.com/maryland/college-park/posh-cycling-and-fitness
"HOTWORX - Knoxville, TN - Hardin Valley",10839 Hardin Valley Rd,Knoxville,Tennessee,37932,35.9455706,-84.1642756,(865) 297-3668,https://www.hotworx.net/studio/knoxville-hardinvalley,4.8,81,Infrared Sauna,ChIJB9P7EyUvXIgRuoCtItBVd5I,"Infrared Sauna available in Knoxville, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/knoxville/hotworx-knoxville-tn-hardin-valley,https://plungesaunafinder.com/tennessee/knoxville/hotworx-knoxville-tn-hardin-valley
Be The Change Health & Wellness Center,8808 Centre Park Dr Suite 301,Columbia,Maryland,21045,39.2261749,-76.8159576,(301) 970-9724,https://www.bethechangewellnesscenter.com/?utm_source=gmb_auth,4.9,39,"Infrared Sauna, Red Light Therapy, Jacuzzi",ChIJuasIXq4hyIkRYkIbLZA38Mo,"Infrared Sauna available in Columbia, Maryland. Private Session available.",https://plungesaunafinder.com/maryland/columbia/be-the-change-health-wellness-center,https://plungesaunafinder.com/maryland/columbia/be-the-change-health-wellness-center
"HOTWORX - Knoxville, TN - UT Commons",2467 University Commons Way,Knoxville,Tennessee,37919,35.9506945,-83.9396555,(865) 315-7723,https://www.hotworx.net/studio/knoxville-utcommons,5,87,Infrared Sauna,ChIJdxfmALE9XIgRBUsvQe-B96Y,"Infrared Sauna available in Knoxville, Tennessee. Membership available.",https://plungesaunafinder.com/tennessee/knoxville/hotworx-knoxville-tn-ut-commons,https://plungesaunafinder.com/tennessee/knoxville/hotworx-knoxville-tn-ut-commons
